Blank,,Scan1,,Scan2,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
402.0021057,0.03830617294,402.0021057,0.0826369524,402.0021057,0.09638389945,
401.07547,0.03779128939,401.07547,0.08102690428,401.07547,0.09494195879,
399.9942017,0.03785288706,399.9942017,0.07904093713,399.9942017,0.0925135389,
399.0672607,0.03753136843,399.0672607,0.07747994363,399.0672607,0.0910083577,
397.9856567,0.03743736818,397.9856567,0.07568365335,397.9856567,0.08875416964,
397.0584106,0.03736118972,397.0584106,0.07460892946,397.0584106,0.08714381605,
395.9764404,0.03708940372,395.9764404,0.07309279591,395.9764404,0.08536649495,
395.0489197,0.03705918044,395.0489197,0.07124385238,395.0489197,0.08322776109,
393.9666138,0.03709052876,393.9666138,0.07021920383,393.9666138,0.08143379539,
393.0387573,0.03639255837,393.0387573,0.06870488822,393.0387573,0.07914829999,
391.9561157,0.03654208407,391.9561157,0.06735283881,391.9561157,0.07727409899,
391.0279846,0.03663771972,391.0279846,0.06701885164,391.0279846,0.07632102072,
389.9450073,0.036685545,389.9450073,0.06600194424,389.9450073,0.07380732149,
389.016571,0.03655070066,389.016571,0.06512488425,389.016571,0.07208994031,
387.9332275,0.03644497693,387.9332275,0.06436803937,387.9332275,0.07049528509,
387.0045166,0.03659806401,387.0045166,0.06379186362,387.0045166,0.06896644086,
386.0756531,0.03659803793,386.0756531,0.06339346617,386.0756531,0.06725995243,
384.9918518,0.03656644002,384.9918518,0.06264800578,384.9918518,0.06585963815,
384.0626831,0.03687278554,384.0626831,0.06267611682,384.0626831,0.06424785405,
382.9785461,0.03677788749,382.9785461,0.06271858513,382.9785461,0.06247454882,
382.0491028,0.03711035103,382.0491028,0.06284543872,382.0491028,0.06202124804,
380.9645996,0.0373593308,380.9645996,0.06323368847,380.9645996,0.06066963449,
380.0348816,0.03718769923,380.0348816,0.06291437894,380.0348816,0.05936913192,
378.9500427,0.03754672036,378.9500427,0.06421732903,378.9500427,0.05854255706,
378.02005,0.03779566661,378.02005,0.06447178125,378.02005,0.05770087987,
376.9348755,0.03830744699,376.9348755,0.065959692,376.9348755,0.05767400563,
376.0046082,0.03830888867,376.0046082,0.06648315489,376.0046082,0.05712354928,
375.0741882,0.03885444999,375.0741882,0.06736949086,375.0741882,0.05686616898,
373.9885559,0.03950515762,373.9885559,0.06941143423,373.9885559,0.05700103939,
373.0578613,0.03956458718,373.0578613,0.07078250498,373.0578613,0.057244353,
371.9718628,0.04066697881,371.9718628,0.07439725846,371.9718628,0.05781986192,
371.0408936,0.04193878919,371.0408936,0.07410021126,371.0408936,0.05859034136,
369.9545898,0.04231868312,369.9545898,0.07513003796,369.9545898,0.06100628152,
369.0233459,0.04240247235,369.0233459,0.07624282688,369.0233459,0.06000648811,
367.9367371,0.04257466272,367.9367371,0.07929707319,367.9367371,0.06069386378,
367.005188,0.04275577888,367.005188,0.08070188016,367.005188,0.06153990701,
366.0735474,0.04329832271,366.0735474,0.08227396011,366.0735474,0.06321778893,
364.9864502,0.04333987832,364.9864502,0.08405403048,364.9864502,0.06339568645,
364.0545044,0.04423611984,364.0545044,0.08638201654,364.0545044,0.06509805471,
362.9671021,0.04409200326,362.9671021,0.08868685365,362.9671021,0.06595218927,
362.0349121,0.0446600318,362.0349121,0.0904513821,362.0349121,0.06750624627,
360.9471741,0.04455724731,360.9471741,0.09235302359,360.9471741,0.06898318976,
360.0147095,0.04468734562,360.0147095,0.09482839704,360.0147095,0.07091094553,
358.9266357,0.04532427341,358.9266357,0.09654568136,358.9266357,0.07227028161,
357.9938965,0.04520182684,357.9938965,0.09852833301,357.9938965,0.07468031347,
357.0610352,0.04563962296,357.0610352,0.1010605916,357.0610352,0.07631397992,
355.9725342,0.04539099708,355.9725342,0.1030128151,355.9725342,0.07849121094,
355.0393982,0.04572270066,355.0393982,0.1047859639,355.0393982,0.08098307997,
353.9505615,0.04601062462,353.9505615,0.1063667983,353.9505615,0.08259020746,
353.0171814,0.04579506814,353.0171814,0.1084687337,353.0171814,0.08432660252,
351.9280396,0.04586951807,351.9280396,0.1098297089,351.9280396,0.08746525645,
350.9943848,0.04647089913,350.9943848,0.1120742485,350.9943848,0.08898356557,
350.0605774,0.04595261067,350.0605774,0.1135825813,350.0605774,0.09081725776,

Blank,
Blank
Collection Time: 7/18/2022 1:39:32 PM
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        1100.0
Stop (nm)                         350.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               Off
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 7/18/2022 1:36:51 PM
Method Modifications:
X Start nm Changed: 7/18/2022 1:39:08 PM, Old:  800.0, New: 1100.0
X Stop nm Changed: 7/18/2022 1:39:08 PM, Old:  200.0, New:  350.0
Common Interval nm Changed: 7/18/2022 1:39:08 PM, Old:     5.00, New:     1.00
End Method Modifications
<Current Wavelength> , 363.0

Scan1,
Scan1
Collection Time: 7/18/2022 1:40:27 PM
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        1100.0
Stop (nm)                         350.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               Off
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 7/18/2022 1:36:51 PM
Method Modifications:
X Start nm Changed: 7/18/2022 1:39:08 PM, Old:  800.0, New: 1100.0
X Stop nm Changed: 7/18/2022 1:39:08 PM, Old:  200.0, New:  350.0
Common Interval nm Changed: 7/18/2022 1:39:08 PM, Old:     5.00, New:     1.00
End Method Modifications
<Current Wavelength> , 363.0

Scan2,
Scan2
Collection Time: 7/18/2022 1:41:19 PM
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        1100.0
Stop (nm)                         350.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               Off
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 7/18/2022 1:36:51 PM
Method Modifications:
X Start nm Changed: 7/18/2022 1:39:08 PM, Old:  800.0, New: 1100.0
X Stop nm Changed: 7/18/2022 1:39:08 PM, Old:  200.0, New:  350.0
Common Interval nm Changed: 7/18/2022 1:39:08 PM, Old:     5.00, New:     1.00
End Method Modifications
<Current Wavelength> , 363.0

